transaction_id,customer_id,product_id,shop_id,quantity,actual_price,transaction_date,payment_method,transaction_type,unit_price,total_amount,transaction_time,city,district
1168,3,81,6,1,,,CARD,SALE,184.27,184.27,2023-01-16,Biratnagar,Kathmandu
1169,4,71,46,4,,,UPI,SALE,415.49,1661.96,2023-08-14,Lalitpur,Kathmandu
1170,4,130,18,7,,,CARD,SALE,94.68,662.76,2023-09-07,Lalitpur,Morang
1171,3,4,16,7,,,CARD,SALE,381.14,2667.98,2023-10-28,Biratnagar,Morang
1172,5,153,7,1,,,UPI,SALE,192.56,192.56,2023-07-06,Kathmandu,Lalitpur
1173,5,114,23,8,,,UPI,SALE,242.66,1941.28,2023-11-21,Kathmandu,Bhaktapur
1174,2,118,10,2,,,UPI,SALE,303.79,607.58,2023-10-27,Bhaktapur,Kaski
1175,3,126,31,7,,,CASH,SALE,171.69,1201.83,2023-08-05,Biratnagar,Kaski
1176,5,107,17,7,,,UPI,SALE,501.03,3507.21,2023-05-06,Kathmandu,Morang
1177,4,200,32,10,,,UPI,SALE,295.64,2956.4,2023-09-30,Lalitpur,Morang
1178,2,60,22,4,,,CARD,SALE,107.91,431.64,2023-05-10,Bhaktapur,Kathmandu
1179,5,18,49,5,,,UPI,SALE,11.47,57.35,2023-09-22,Kathmandu,Morang
1180,5,81,17,3,,,UPI,SALE,214.68,644.04,2023-10-07,Kathmandu,Morang
1181,5,160,43,5,,,CARD,SALE,353.56,1767.8,2023-12-07,Kathmandu,Bhaktapur
1182,3,175,47,5,,,CARD,SALE,460.27,2301.35,2023-08-17,Biratnagar,Bhaktapur
1183,3,19,16,6,,,CASH,SALE,93.54,561.24,2023-05-16,Biratnagar,Morang
1184,1,160,21,2,,,CASH,SALE,403.02,806.04,2023-02-06,Pokhara,Morang
1185,5,179,15,2,,,UPI,SALE,99.02,198.04,2023-05-23,Kathmandu,Bhaktapur
1186,2,83,10,8,,,CASH,SALE,77.94,623.52,2023-09-25,Bhaktapur,Kaski
1187,2,29,9,8,,,UPI,SALE,181.34,1450.72,2023-09-30,Bhaktapur,Bhaktapur
1188,5,18,23,4,,,CASH,SALE,11.74,46.96,2023-05-08,Kathmandu,Bhaktapur
1189,5,74,7,6,,,UPI,SALE,259.31,1555.86,2023-03-22,Kathmandu,Lalitpur
1190,3,158,16,10,,,CASH,SALE,215.39,2153.9,2023-01-07,Biratnagar,Morang
1191,5,156,11,5,,,CASH,SALE,125.23,626.15,2023-07-22,Kathmandu,Kaski
1192,2,187,26,7,,,CARD,SALE,427.79,2994.53,2023-02-08,Bhaktapur,Bhaktapur
1193,2,83,41,8,,,CASH,SALE,88.91,711.28,2023-09-19,Bhaktapur,Bhaktapur
1194,4,100,37,5,,,CARD,SALE,182.87,914.35,2023-12-27,Lalitpur,Kathmandu
1195,3,119,47,10,,,CARD,SALE,307.67,3076.7,2023-03-19,Biratnagar,Bhaktapur
1196,2,176,9,8,,,CASH,SALE,213.94,1711.52,2023-03-13,Bhaktapur,Bhaktapur
1197,2,170,9,3,,,CARD,SALE,420.14,1260.42,2023-04-18,Bhaktapur,Bhaktapur
1198,3,154,47,2,,,CARD,SALE,458.63,917.26,2023-06-06,Biratnagar,Bhaktapur
1199,5,135,49,6,,,CASH,SALE,44.39,266.34,2023-01-08,Kathmandu,Morang
1200,4,61,33,7,,,CARD,SALE,364.34,2550.38,2023-08-12,Lalitpur,Kaski
1201,2,145,41,10,,,CARD,SALE,329.84,3298.4,2023-10-29,Bhaktapur,Bhaktapur
1202,4,43,46,7,,,UPI,SALE,340.09,2380.63,2023-07-20,Lalitpur,Kathmandu
1203,5,30,23,2,,,CARD,SALE,113.56,227.12,2023-04-25,Kathmandu,Bhaktapur
1204,2,136,45,9,,,CASH,SALE,378.04,3402.36,2023-09-16,Bhaktapur,Morang
1205,5,171,23,7,,,CARD,SALE,228.57,1599.99,2023-03-08,Kathmandu,Bhaktapur
1206,1,88,21,7,,,CARD,SALE,65.26,456.82,2023-07-27,Pokhara,Morang
1207,1,62,5,2,,,CARD,SALE,313.0,626.0,2023-02-14,Pokhara,Kathmandu
1208,2,46,24,10,,,CASH,SALE,252.45,2524.5,2023-10-04,Bhaktapur,Morang
1209,2,23,45,4,,,CARD,SALE,86.27,345.08,2023-06-28,Bhaktapur,Morang
1210,4,120,1,6,,,UPI,SALE,243.89,1463.34,2023-11-16,Lalitpur,Bhaktapur
1211,5,118,28,2,,,CASH,SALE,274.1,548.2,2023-08-04,Kathmandu,Morang
1212,4,42,14,8,,,CARD,SALE,496.75,3974.0,2023-09-26,Lalitpur,Morang
1213,5,47,7,8,,,CASH,SALE,80.98,647.84,2023-08-15,Kathmandu,Lalitpur
1214,2,160,22,7,,,UPI,SALE,383.32,2683.24,2023-08-22,Bhaktapur,Kathmandu
1215,1,156,21,5,,,CASH,SALE,119.62,598.1,2023-01-29,Pokhara,Morang
1216,5,105,12,6,,,CARD,SALE,242.74,1456.44,2023-04-08,Kathmandu,Morang
1217,5,5,28,1,,,CARD,SALE,75.43,75.43,2023-01-26,Kathmandu,Morang
1218,2,146,9,7,,,UPI,SALE,521.13,3647.91,2023-07-20,Bhaktapur,Bhaktapur
1219,3,199,30,4,,,UPI,SALE,343.9,1375.6,2023-02-10,Biratnagar,Kathmandu
1220,2,51,10,3,,,CASH,SALE,242.74,728.22,2023-02-02,Bhaktapur,Kaski
1221,5,152,12,2,,,CASH,SALE,471.43,942.86,2023-01-24,Kathmandu,Morang
1222,4,98,19,5,,,UPI,SALE,203.14,1015.7,2023-06-03,Lalitpur,Kaski
1223,4,28,33,5,,,CASH,SALE,502.6,2513.0,2023-06-13,Lalitpur,Kaski
1224,4,155,19,6,,,CASH,SALE,512.54,3075.24,2023-04-15,Lalitpur,Kaski
1225,2,16,10,10,,,UPI,SALE,90.88,908.8,2023-04-24,Bhaktapur,Kaski
1226,4,91,46,6,,,CARD,SALE,42.67,256.02,2023-10-09,Lalitpur,Kathmandu
1227,2,11,26,6,,,UPI,SALE,164.89,989.34,2023-08-28,Bhaktapur,Bhaktapur
1228,5,38,12,10,,,UPI,SALE,247.2,2472.0,2023-12-25,Kathmandu,Morang
1229,2,46,3,1,,,CARD,SALE,271.82,271.82,2023-09-02,Bhaktapur,Lalitpur
1230,2,73,26,9,,,CARD,SALE,292.52,2632.68,2023-01-31,Bhaktapur,Bhaktapur
1231,2,186,45,8,,,CARD,SALE,232.74,1861.92,2023-07-02,Bhaktapur,Morang
1232,4,183,46,4,,,CARD,SALE,356.63,1426.52,2023-01-19,Lalitpur,Kathmandu
1233,2,22,26,3,,,CASH,SALE,20.86,62.58,2023-01-30,Bhaktapur,Bhaktapur
1234,2,102,42,1,,,CASH,SALE,393.76,393.76,2023-05-17,Bhaktapur,Kathmandu
1235,4,123,33,4,,,CARD,SALE,85.21,340.84,2023-12-21,Lalitpur,Kaski
1236,3,137,30,2,,,UPI,SALE,414.13,828.26,2023-12-03,Biratnagar,Kathmandu
1237,1,172,4,6,,,UPI,SALE,453.36,2720.16,2023-09-21,Pokhara,Lalitpur
1238,4,60,14,8,,,CASH,SALE,103.72,829.76,2023-10-26,Lalitpur,Morang
1239,3,177,16,8,,,CASH,SALE,323.98,2591.84,2023-01-11,Biratnagar,Morang
1240,3,169,47,5,,,CASH,SALE,198.86,994.3,2023-12-26,Biratnagar,Bhaktapur
1241,5,29,17,10,,,UPI,SALE,194.08,1940.8,2023-10-05,Kathmandu,Morang
1242,2,28,9,8,,,CARD,SALE,443.01,3544.08,2023-06-14,Bhaktapur,Bhaktapur
1243,2,15,9,6,,,UPI,SALE,146.66,879.96,2023-06-15,Bhaktapur,Bhaktapur
1244,2,73,24,5,,,CASH,SALE,285.47,1427.35,2023-08-31,Bhaktapur,Morang
1245,5,24,7,5,,,UPI,SALE,482.1,2410.5,2023-03-06,Kathmandu,Lalitpur
1246,5,153,13,10,,,UPI,SALE,215.69,2156.9,2023-12-25,Kathmandu,Morang
1247,3,11,48,5,,,CASH,SALE,165.79,828.95,2023-08-22,Biratnagar,Lalitpur
1248,5,131,13,7,,,CASH,SALE,378.7,2650.9,2023-04-25,Kathmandu,Morang
1249,3,60,34,5,,,CARD,SALE,101.82,509.1,2023-10-17,Biratnagar,Kaski
1250,5,87,49,6,,,CARD,SALE,63.26,379.56,2023-08-22,Kathmandu,Morang
1251,5,105,13,9,,,CASH,SALE,274.37,2469.33,2023-04-12,Kathmandu,Morang
1252,4,191,14,1,,,CASH,SALE,77.85,77.85,2023-11-26,Lalitpur,Morang
1253,3,124,31,4,,,CARD,SALE,347.15,1388.6,2023-06-17,Biratnagar,Kaski
1254,3,128,29,10,,,UPI,SALE,168.4,1684.0,2023-07-24,Biratnagar,Lalitpur
1255,3,187,48,6,,,CASH,SALE,422.87,2537.22,2023-12-08,Biratnagar,Lalitpur
1256,2,141,41,4,,,CASH,SALE,353.51,1414.04,2023-01-25,Bhaktapur,Bhaktapur
1257,5,114,23,7,,,UPI,SALE,235.02,1645.14,2023-03-21,Kathmandu,Bhaktapur
1258,4,146,19,2,,,UPI,SALE,440.78,881.56,2023-09-04,Lalitpur,Kaski
1259,2,134,42,7,,,CASH,SALE,467.61,3273.27,2023-06-10,Bhaktapur,Kathmandu
1260,5,182,17,5,,,UPI,SALE,317.6,1588.0,2023-09-30,Kathmandu,Morang
1261,1,149,8,4,,,CASH,SALE,33.15,132.6,2023-11-07,Pokhara,Kaski
1262,5,3,13,6,,,CARD,SALE,273.1,1638.6,2023-09-29,Kathmandu,Morang
1263,5,179,17,6,,,CASH,SALE,89.57,537.42,2023-05-01,Kathmandu,Morang
1264,2,101,42,9,,,UPI,SALE,244.15,2197.35,2023-06-20,Bhaktapur,Kathmandu
1265,5,10,43,1,,,CASH,SALE,397.57,397.57,2023-04-27,Kathmandu,Bhaktapur
1266,2,6,38,8,,,UPI,SALE,161.88,1295.04,2023-03-24,Bhaktapur,Kathmandu
1267,3,58,47,9,,,UPI,SALE,139.49,1255.41,2023-11-11,Biratnagar,Bhaktapur
1268,5,14,13,2,,,CARD,SALE,165.74,331.48,2023-12-18,Kathmandu,Morang
1269,5,89,12,3,,,UPI,SALE,197.64,592.92,2023-02-28,Kathmandu,Morang
1270,2,152,41,4,,,CASH,SALE,471.84,1887.36,2023-02-27,Bhaktapur,Bhaktapur
1271,3,120,48,1,,,UPI,SALE,225.44,225.44,2023-04-20,Biratnagar,Lalitpur
1272,3,151,6,9,,,UPI,SALE,343.8,3094.2,2023-07-12,Biratnagar,Kathmandu
1273,5,162,28,9,,,CASH,SALE,127.97,1151.73,2023-10-10,Kathmandu,Morang
1274,1,134,27,1,,,CASH,SALE,395.31,395.31,2023-11-02,Pokhara,Morang
1275,2,76,42,7,,,UPI,SALE,221.6,1551.2,2023-10-20,Bhaktapur,Kathmandu
1276,3,10,44,4,,,CASH,SALE,393.52,1574.08,2023-01-12,Biratnagar,Kathmandu
1277,2,118,26,9,,,UPI,SALE,282.58,2543.22,2023-01-23,Bhaktapur,Bhaktapur
1278,1,102,27,1,,,CARD,SALE,423.4,423.4,2023-05-23,Pokhara,Morang
1279,1,98,8,9,,,CARD,SALE,187.09,1683.81,2023-02-26,Pokhara,Kaski
1280,2,1,38,10,,,UPI,SALE,100.02,1000.2,2023-02-09,Bhaktapur,Kathmandu
1281,5,45,23,9,,,CASH,SALE,332.41,2991.69,2023-05-18,Kathmandu,Bhaktapur
1282,3,16,50,9,,,CARD,SALE,86.2,775.8,2023-08-05,Biratnagar,Kaski
1283,4,29,14,6,,,UPI,SALE,200.96,1205.76,2023-04-09,Lalitpur,Morang
1284,3,92,47,5,,,CASH,SALE,185.64,928.2,2023-09-25,Biratnagar,Bhaktapur
1285,4,158,33,8,,,UPI,SALE,220.78,1766.24,2023-03-19,Lalitpur,Kaski
1286,4,119,33,7,,,CARD,SALE,306.25,2143.75,2023-09-12,Lalitpur,Kaski
1287,5,2,28,2,,,CARD,SALE,423.81,847.62,2023-03-23,Kathmandu,Morang
1288,3,107,29,9,,,CARD,SALE,429.39,3864.51,2023-02-11,Biratnagar,Lalitpur
1289,3,86,16,6,,,CARD,SALE,308.2,1849.2,2023-04-11,Biratnagar,Morang
1290,1,134,8,7,,,CASH,SALE,458.2,3207.4,2023-06-09,Pokhara,Kaski
1291,2,131,38,6,,,CASH,SALE,371.72,2230.32,2023-03-09,Bhaktapur,Kathmandu
1292,2,84,39,2,,,CARD,SALE,38.96,77.92,2023-09-18,Bhaktapur,Kathmandu
1293,5,144,28,7,,,CARD,SALE,19.58,137.06,2023-04-01,Kathmandu,Morang
1294,5,52,43,4,,,UPI,SALE,178.71,714.84,2023-01-18,Kathmandu,Bhaktapur
1295,1,165,8,4,,,CASH,SALE,357.48,1429.92,2023-07-03,Pokhara,Kaski
1296,5,168,43,3,,,UPI,SALE,370.31,1110.93,2023-05-03,Kathmandu,Bhaktapur
1297,2,190,45,7,,,CASH,SALE,285.95,2001.65,2023-08-13,Bhaktapur,Morang
1298,3,199,34,5,,,UPI,SALE,339.08,1695.4,2023-08-18,Biratnagar,Kaski
1299,3,16,29,2,,,UPI,SALE,76.65,153.3,2023-01-18,Biratnagar,Lalitpur
1300,1,39,5,7,,,UPI,SALE,111.29,779.03,2023-03-10,Pokhara,Kathmandu
1301,2,134,10,6,,,UPI,SALE,441.07,2646.42,2023-04-06,Bhaktapur,Kaski
1302,3,173,48,8,,,CARD,SALE,249.2,1993.6,2023-06-24,Biratnagar,Lalitpur
1303,5,95,11,3,,,UPI,SALE,30.55,91.65,2023-05-14,Kathmandu,Kaski
1304,1,192,8,2,,,CARD,SALE,239.52,479.04,2023-09-04,Pokhara,Kaski
1305,4,156,46,6,,,CASH,SALE,123.82,742.92,2023-07-26,Lalitpur,Kathmandu
1306,3,17,6,7,,,CASH,SALE,18.87,132.09,2023-05-07,Biratnagar,Kathmandu
1307,3,99,34,3,,,UPI,SALE,179.36,538.08,2023-02-05,Biratnagar,Kaski
1308,4,128,19,10,,,CASH,SALE,192.65,1926.5,2023-06-08,Lalitpur,Kaski
1309,4,167,35,1,,,CASH,SALE,184.25,184.25,2023-02-17,Lalitpur,Morang
1310,3,73,30,7,,,CARD,SALE,279.27,1954.89,2023-03-30,Biratnagar,Kathmandu
1311,3,130,34,2,,,CASH,SALE,84.93,169.86,2023-07-14,Biratnagar,Kaski
1312,5,199,15,7,,,CASH,SALE,325.02,2275.14,2023-04-03,Kathmandu,Bhaktapur
1313,2,12,24,1,,,CASH,SALE,374.1,374.1,2023-09-03,Bhaktapur,Morang
1314,4,75,25,7,,,CARD,SALE,397.69,2783.83,2023-11-30,Lalitpur,Kaski
1315,3,155,6,7,,,CASH,SALE,476.65,3336.55,2023-05-28,Biratnagar,Kathmandu
1316,3,142,44,2,,,CARD,SALE,465.63,931.26,2023-10-23,Biratnagar,Kathmandu
1317,2,77,22,5,,,CASH,SALE,245.87,1229.35,2023-05-24,Bhaktapur,Kathmandu
1318,3,182,2,3,,,CARD,SALE,349.3,1047.9,2023-11-30,Biratnagar,Kathmandu
1319,4,168,14,10,,,UPI,SALE,385.37,3853.7,2023-09-27,Lalitpur,Morang
1320,4,116,33,3,,,CASH,SALE,410.97,1232.91,2023-01-20,Lalitpur,Kaski
1321,2,47,22,10,,,CASH,SALE,96.28,962.8,2023-03-23,Bhaktapur,Kathmandu
1322,1,125,27,3,,,UPI,SALE,104.12,312.36,2023-06-08,Pokhara,Morang
1323,4,74,46,1,,,UPI,SALE,227.68,227.68,2023-03-05,Lalitpur,Kathmandu
1324,5,142,7,8,,,CARD,SALE,388.49,3107.92,2023-11-01,Kathmandu,Lalitpur
1325,5,140,13,6,,,CARD,SALE,111.59,669.54,2023-11-01,Kathmandu,Morang
1326,2,22,45,7,,,CARD,SALE,23.28,162.96,2023-02-16,Bhaktapur,Morang
1327,3,37,16,9,,,CASH,SALE,351.35,3162.15,2023-03-15,Biratnagar,Morang
1328,2,144,10,7,,,CASH,SALE,18.95,132.65,2023-05-18,Bhaktapur,Kaski
1329,3,164,30,10,,,UPI,SALE,331.43,3314.3,2023-01-06,Biratnagar,Kathmandu
1330,3,112,29,2,,,CASH,SALE,435.34,870.68,2023-03-20,Biratnagar,Lalitpur
1331,5,155,23,8,,,CARD,SALE,491.57,3932.56,2023-12-21,Kathmandu,Bhaktapur
1332,2,173,10,9,,,CASH,SALE,214.37,1929.33,2023-08-28,Bhaktapur,Kaski
1333,2,18,38,9,,,UPI,SALE,12.75,114.75,2023-03-03,Bhaktapur,Kathmandu
1334,4,57,35,7,,,CASH,SALE,137.35,961.45,2023-12-31,Lalitpur,Morang
1335,2,175,42,2,,,CARD,SALE,452.86,905.72,2023-05-28,Bhaktapur,Kathmandu
1336,3,161,50,1,,,UPI,SALE,204.79,204.79,2023-12-07,Biratnagar,Kaski
1337,2,142,9,4,,,UPI,SALE,443.24,1772.96,2023-11-11,Bhaktapur,Bhaktapur
1338,2,192,45,2,,,UPI,SALE,239.23,478.46,2023-09-14,Bhaktapur,Morang
1339,3,53,29,4,,,CASH,SALE,300.49,1201.96,2023-10-02,Biratnagar,Lalitpur
1340,5,99,11,6,,,UPI,SALE,215.78,1294.68,2023-04-21,Kathmandu,Kaski
1341,1,117,20,4,,,UPI,SALE,222.82,891.28,2023-11-13,Pokhara,Kathmandu
1342,4,112,14,2,,,UPI,SALE,403.06,806.12,2023-08-31,Lalitpur,Morang
1343,2,68,22,3,,,UPI,SALE,76.79,230.37,2023-06-19,Bhaktapur,Kathmandu
1344,3,161,2,6,,,UPI,SALE,212.56,1275.36,2023-10-14,Biratnagar,Kathmandu
1345,3,119,31,10,,,CARD,SALE,314.96,3149.6,2023-01-24,Biratnagar,Kaski
1346,2,107,3,7,,,UPI,SALE,507.95,3555.65,2023-01-09,Bhaktapur,Lalitpur
1347,3,163,6,8,,,CARD,SALE,144.85,1158.8,2023-11-13,Biratnagar,Kathmandu
1348,4,1,33,10,,,CASH,SALE,106.31,1063.1,2023-10-28,Lalitpur,Kaski
1349,2,106,39,8,,,UPI,SALE,499.7,3997.6,2023-05-27,Bhaktapur,Kathmandu
1350,2,127,3,10,,,UPI,SALE,309.25,3092.5,2023-01-25,Bhaktapur,Lalitpur
1351,4,198,1,1,,,CASH,SALE,258.93,258.93,2023-07-01,Lalitpur,Bhaktapur
1352,3,53,30,2,,,UPI,SALE,306.74,613.48,2023-07-01,Biratnagar,Kathmandu
1353,2,164,26,5,,,CARD,SALE,303.57,1517.85,2023-11-05,Bhaktapur,Bhaktapur
1354,4,43,32,2,,,CARD,SALE,338.04,676.08,2023-05-21,Lalitpur,Morang
1355,2,13,38,7,,,UPI,SALE,135.77,950.39,2023-08-26,Bhaktapur,Kathmandu
1356,4,150,19,2,,,CARD,SALE,334.86,669.72,2023-05-19,Lalitpur,Kaski
1357,5,17,12,2,,,CARD,SALE,17.58,35.16,2023-06-02,Kathmandu,Morang
1358,3,63,40,7,,,UPI,SALE,421.96,2953.72,2023-04-06,Biratnagar,Bhaktapur
1359,1,81,21,6,,,CASH,SALE,216.17,1297.02,2023-04-05,Pokhara,Morang
1360,3,185,30,3,,,UPI,SALE,228.27,684.81,2023-10-22,Biratnagar,Kathmandu
1361,2,65,38,3,,,CARD,SALE,142.38,427.14,2023-10-04,Bhaktapur,Kathmandu
1362,1,198,4,4,,,CASH,SALE,250.65,1002.6,2023-01-22,Pokhara,Lalitpur
1363,1,22,20,3,,,CARD,SALE,20.43,61.29,2023-12-27,Pokhara,Kathmandu
1364,4,134,1,8,,,UPI,SALE,458.83,3670.64,2023-02-17,Lalitpur,Bhaktapur
1365,2,67,26,6,,,CASH,SALE,297.16,1782.96,2023-12-11,Bhaktapur,Bhaktapur
1366,5,53,43,10,,,CARD,SALE,271.94,2719.4,2023-05-19,Kathmandu,Bhaktapur
1367,2,115,9,2,,,CASH,SALE,399.89,799.78,2023-04-02,Bhaktapur,Bhaktapur
1368,4,88,37,1,,,UPI,SALE,69.99,69.99,2023-03-21,Lalitpur,Kathmandu
1369,1,29,5,5,,,CASH,SALE,197.12,985.6,2023-07-18,Pokhara,Kathmandu
1370,3,110,44,2,,,UPI,SALE,148.07,296.14,2023-01-03,Biratnagar,Kathmandu
1371,3,191,29,3,,,UPI,SALE,75.21,225.63,2023-10-10,Biratnagar,Lalitpur
1372,2,25,3,9,,,UPI,SALE,136.08,1224.72,2023-07-09,Bhaktapur,Lalitpur
1373,2,28,24,6,,,UPI,SALE,443.06,2658.36,2023-11-09,Bhaktapur,Morang
1374,3,143,44,9,,,CASH,SALE,350.76,3156.84,2023-01-21,Biratnagar,Kathmandu
1375,3,132,2,6,,,UPI,SALE,178.09,1068.54,2023-06-23,Biratnagar,Kathmandu
1376,3,162,50,1,,,CARD,SALE,129.95,129.95,2023-09-27,Biratnagar,Kaski
1377,3,176,30,2,,,CARD,SALE,208.89,417.78,2023-06-24,Biratnagar,Kathmandu
1378,1,173,21,7,,,CARD,SALE,220.93,1546.51,2023-09-09,Pokhara,Morang
1379,1,166,5,9,,,CARD,SALE,299.34,2694.06,2023-03-10,Pokhara,Kathmandu
1380,3,11,2,6,,,CASH,SALE,155.76,934.56,2023-10-20,Biratnagar,Kathmandu
1381,4,143,1,8,,,CASH,SALE,351.39,2811.12,2023-06-09,Lalitpur,Bhaktapur
1382,3,111,47,2,,,CARD,SALE,375.48,750.96,2023-03-20,Biratnagar,Bhaktapur
1383,2,87,3,4,,,UPI,SALE,69.47,277.88,2023-07-16,Bhaktapur,Lalitpur
1384,3,39,50,3,,,UPI,SALE,123.46,370.38,2023-12-05,Biratnagar,Kaski
1385,3,90,47,5,,,CASH,SALE,221.76,1108.8,2023-06-25,Biratnagar,Bhaktapur
1386,3,54,34,9,,,CASH,SALE,386.56,3479.04,2023-02-15,Biratnagar,Kaski
1387,3,163,50,9,,,CARD,SALE,141.99,1277.91,2023-01-16,Biratnagar,Kaski
1388,1,15,5,3,,,CASH,SALE,169.58,508.74,2023-04-22,Pokhara,Kathmandu
1389,4,140,35,9,,,CASH,SALE,101.58,914.22,2023-04-13,Lalitpur,Morang
1390,3,132,30,6,,,UPI,SALE,176.06,1056.36,2023-03-27,Biratnagar,Kathmandu
1391,5,60,15,9,,,CASH,SALE,107.18,964.62,2023-09-10,Kathmandu,Bhaktapur
1392,5,40,7,10,,,CASH,SALE,273.56,2735.6,2023-01-09,Kathmandu,Lalitpur
1393,3,11,48,2,,,UPI,SALE,147.15,294.3,2023-12-02,Biratnagar,Lalitpur
1394,4,198,37,8,,,CARD,SALE,268.05,2144.4,2023-08-10,Lalitpur,Kathmandu
1395,2,181,36,1,,,CASH,SALE,249.33,249.33,2023-11-07,Bhaktapur,Kaski
1396,4,194,14,3,,,CARD,SALE,110.62,331.86,2023-02-17,Lalitpur,Morang
1397,2,54,26,7,,,CASH,SALE,404.4,2830.8,2023-04-28,Bhaktapur,Bhaktapur
1398,3,174,30,4,,,CASH,SALE,351.23,1404.92,2023-12-21,Biratnagar,Kathmandu
1399,1,62,8,5,,,CARD,SALE,298.59,1492.95,2023-06-25,Pokhara,Kaski
1400,3,146,48,5,,,UPI,SALE,472.36,2361.8,2023-10-01,Biratnagar,Lalitpur
1401,1,53,21,8,,,UPI,SALE,275.49,2203.92,2023-11-06,Pokhara,Morang
1402,3,130,31,8,,,CASH,SALE,92.38,739.04,2023-11-17,Biratnagar,Kaski
1403,2,70,10,2,,,CARD,SALE,347.24,694.48,2023-04-30,Bhaktapur,Kaski
1404,1,36,20,3,,,CARD,SALE,360.71,1082.13,2023-08-06,Pokhara,Kathmandu
1405,3,34,40,7,,,CASH,SALE,115.83,810.81,2023-05-12,Biratnagar,Bhaktapur
1406,5,176,28,2,,,UPI,SALE,210.87,421.74,2023-11-16,Kathmandu,Morang
1407,2,199,45,2,,,UPI,SALE,369.66,739.32,2023-08-26,Bhaktapur,Morang
1408,2,96,22,1,,,CARD,SALE,263.87,263.87,2023-11-28,Bhaktapur,Kathmandu
1409,2,112,42,10,,,CARD,SALE,449.53,4495.3,2023-01-10,Bhaktapur,Kathmandu
1410,4,36,46,4,,,UPI,SALE,357.18,1428.72,2023-02-10,Lalitpur,Kathmandu
1411,3,104,31,3,,,CASH,SALE,343.82,1031.46,2023-01-18,Biratnagar,Kaski
1412,4,29,1,4,,,CARD,SALE,183.42,733.68,2023-05-10,Lalitpur,Bhaktapur
1413,3,19,44,8,,,CASH,SALE,92.63,741.04,2023-09-15,Biratnagar,Kathmandu
1414,3,115,16,10,,,CASH,SALE,416.41,4164.1,2023-11-29,Biratnagar,Morang
1415,5,180,28,1,,,CASH,SALE,57.53,57.53,2023-08-12,Kathmandu,Morang
1416,3,82,29,10,,,UPI,SALE,312.72,3127.2,2023-05-29,Biratnagar,Lalitpur
1417,5,44,49,3,,,CASH,SALE,202.26,606.78,2023-03-22,Kathmandu,Morang
1418,1,144,27,5,,,UPI,SALE,17.19,85.95,2023-10-30,Pokhara,Morang
1419,4,158,37,9,,,CASH,SALE,235.32,2117.88,2023-06-02,Lalitpur,Kathmandu
1420,5,164,49,9,,,CARD,SALE,327.15,2944.35,2023-02-07,Kathmandu,Morang
1421,3,89,16,6,,,CARD,SALE,195.68,1174.08,2023-04-14,Biratnagar,Morang
1422,2,11,9,5,,,UPI,SALE,146.66,733.3,2023-12-10,Bhaktapur,Bhaktapur
1423,5,194,7,9,,,CASH,SALE,122.34,1101.06,2023-08-28,Kathmandu,Lalitpur
1424,5,124,7,7,,,CASH,SALE,331.38,2319.66,2023-10-12,Kathmandu,Lalitpur
1425,5,166,13,3,,,CARD,SALE,345.72,1037.16,2023-06-04,Kathmandu,Morang
1426,2,184,3,9,,,UPI,SALE,456.74,4110.66,2023-08-01,Bhaktapur,Lalitpur
1427,1,164,8,3,,,CASH,SALE,346.73,1040.19,2023-07-09,Pokhara,Kaski
1428,4,158,37,1,,,UPI,SALE,250.74,250.74,2023-11-01,Lalitpur,Kathmandu
1429,5,142,28,9,,,UPI,SALE,385.5,3469.5,2023-12-12,Kathmandu,Morang
1430,2,108,42,8,,,CASH,SALE,293.45,2347.6,2023-12-16,Bhaktapur,Kathmandu
1431,1,16,5,10,,,UPI,SALE,91.18,911.8,2023-02-23,Pokhara,Kathmandu
1432,3,182,48,1,,,CARD,SALE,338.06,338.06,2023-06-23,Biratnagar,Lalitpur
1433,3,190,40,7,,,CASH,SALE,287.14,2009.98,2023-02-26,Biratnagar,Bhaktapur
1434,2,111,10,4,,,UPI,SALE,339.08,1356.32,2023-11-21,Bhaktapur,Kaski
1435,4,164,18,7,,,CARD,SALE,338.38,2368.66,2023-09-01,Lalitpur,Morang
1436,4,192,19,10,,,CASH,SALE,260.45,2604.5,2023-11-05,Lalitpur,Kaski
1437,2,44,41,3,,,UPI,SALE,192.97,578.91,2023-10-15,Bhaktapur,Bhaktapur
1438,2,18,36,5,,,CARD,SALE,12.33,61.65,2023-08-27,Bhaktapur,Kaski
1439,4,149,46,5,,,UPI,SALE,34.39,171.95,2023-09-30,Lalitpur,Kathmandu
1440,5,134,7,3,,,CARD,SALE,425.25,1275.75,2023-06-17,Kathmandu,Lalitpur
1441,4,200,37,4,,,CASH,SALE,274.77,1099.08,2023-03-06,Lalitpur,Kathmandu
1442,1,140,8,2,,,CARD,SALE,112.96,225.92,2023-01-11,Pokhara,Kaski
1443,2,30,45,2,,,CASH,SALE,101.97,203.94,2023-05-12,Bhaktapur,Morang
1444,3,194,31,7,,,UPI,SALE,122.17,855.19,2023-07-22,Biratnagar,Kaski
1445,4,14,25,7,,,UPI,SALE,155.01,1085.07,2023-04-26,Lalitpur,Kaski
1446,2,136,38,7,,,CARD,SALE,382.14,2674.98,2023-03-14,Bhaktapur,Kathmandu
1447,2,57,36,3,,,CARD,SALE,138.82,416.46,2023-03-21,Bhaktapur,Kaski
